month,route_id,period,num_passengers,avg_additional_stop_time,avg_additional_travel_time,customer_journey_time_performance,date,year,year_month,data_source,frequency,transit_mode
1,Q100,Peak,27652.996,3.3293,1.1164558,0.61892045,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q101,Off-Peak,29922.21,4.7170663,2.015048,0.61057574,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q101,Peak,24852.414,4.0787854,2.6296282,0.54332584,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q102,Off-Peak,24451.957,3.878772,0.5848037,0.6941809,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q102,Peak,18530.725,3.7611313,0.08570415,0.7225501,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q103,Off-Peak,12109.891,3.7836971,0.3786586,0.7788968,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q103,Peak,14340.309,1.8154948,0.034804426,0.8318964,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q104,Off-Peak,19682.871,2.1725042,1.3067759,0.7706745,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q104,Peak,16412.58,2.062221,1.2230151,0.76694506,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q11,Off-Peak,38597.69,5.806141,0.0891523,0.66942096,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q11,Peak,36673.695,4.087088,0.20467035,0.66844726,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q110,Off-Peak,62637.09,4.5421486,1.1839955,0.6053564,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q110,Peak,53833.27,3.5742958,1.5147533,0.5775641,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q111,Off-Peak,154930.27,3.501853,-0.3375844,0.71517825,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q111,Peak,106236.93,2.632684,-0.9171361,0.7724179,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q112,Off-Peak,77115.39,4.822637,1.2206001,0.60704803,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q112,Peak,60432.45,3.8646576,0.8912271,0.61734426,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q113,Off-Peak,43339.797,4.647733,1.3599757,0.6363653,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q113,Peak,34041.73,3.8139014,0.55136895,0.6697488,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q114,Off-Peak,74246.4,9.787626,-0.76137614,0.65157235,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q114,Peak,44422.586,5.2322626,-1.2017366,0.6785568,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q12,Off-Peak,77051.21,1.4638894,-0.84554595,0.830729,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q12,Peak,47670.832,1.1578577,-1.0911517,0.853487,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q13,Off-Peak,62773.07,2.3934858,0.6396594,0.72523487,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q13,Peak,41323.836,1.9123241,0.1842222,0.7659625,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q15,Off-Peak,23611.816,3.2964628,-0.7779653,0.82650304,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q15,Peak,20383.434,2.074768,-0.8166563,0.81469,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q15A,Off-Peak,25374.104,3.3652346,-0.67767066,0.8272588,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q15A,Peak,21527.852,2.3994336,-0.22927833,0.8064558,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q16,Off-Peak,29960.342,2.0808096,0.5301739,0.83293635,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q16,Peak,24803.225,1.0670712,0.17186853,0.852314,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q17,Off-Peak,136816.2,1.8599032,0.57862455,0.7657411,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q17,Peak,91954.664,2.0863385,0.41477346,0.75579894,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q18,Off-Peak,81006.34,3.439369,1.5390368,0.6434612,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q18,Peak,68505.664,4.0994096,1.6170198,0.5843191,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q19,Off-Peak,36734.203,4.6614985,0.54832405,0.6638786,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q19,Peak,27685.42,4.6500673,0.42196062,0.6144106,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q2,Off-Peak,53595.535,1.7652555,0.37721315,0.78841156,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q2,Peak,37436.14,1.611964,0.25548607,0.79453737,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q20A,Off-Peak,45030.297,2.5651696,-1.1099459,0.7843965,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q20A,Peak,31417.15,1.9554446,-1.2975686,0.81554985,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q20B,Off-Peak,37178.516,2.4010742,-1.0089813,0.78994656,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q20B,Peak,28663.809,2.0942643,-1.0183709,0.792456,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q21,Off-Peak,26302.318,6.0751376,-0.53651845,0.7063134,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q21,Peak,16496.533,5.7692256,-0.5549934,0.73519504,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q22,Off-Peak,82308.79,4.8292994,1.1215248,0.6124039,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q22,Peak,47849.53,5.770296,2.2354765,0.5146835,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q23,Off-Peak,166712.9,3.196852,1.7634041,0.610104,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q23,Peak,131489.23,2.898603,1.812475,0.58971864,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q24,Off-Peak,75978.44,4.2889714,0.1559783,0.6330657,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q24,Peak,55030.574,3.6037085,-0.049706433,0.65337825,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q25,Off-Peak,166238.22,3.4243624,0.74144614,0.68569285,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q25,Peak,133596.52,3.1861217,0.32018793,0.6937453,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q26,Off-Peak,5498.8643,2.1335192,-0.84239227,0.83777195,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q26,Peak,10424.262,1.202214,-0.4890636,0.860093,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q27,Off-Peak,210256.8,1.5016676,0.7197198,0.7856138,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q27,Peak,144895.08,2.246007,0.5233753,0.7652187,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q28,Off-Peak,81656.12,1.6346886,0.68873566,0.76091355,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q28,Peak,60367.793,1.3261061,-0.011729402,0.82541966,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q29,Off-Peak,50014.508,3.2286057,1.1884959,0.7070113,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q29,Peak,40593.777,2.706849,0.7983705,0.68753034,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q3,Off-Peak,87983.11,2.7312713,1.3075111,0.6617714,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q3,Peak,53637.62,2.2354033,0.8581294,0.69641066,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q30,Off-Peak,94003.7,1.4470838,0.68349,0.76489747,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q30,Peak,58964.645,1.6759515,0.028150387,0.80159503,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q31,Off-Peak,64236.58,2.4843802,0.90785366,0.73363256,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q31,Peak,43588.645,2.3617258,0.46531042,0.7506888,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q32,Off-Peak,90146.92,2.8814037,-0.34845814,0.72339547,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q32,Peak,57497.188,2.7758024,-0.37390247,0.7065643,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q33,Off-Peak,67513.71,2.8107495,2.3953476,0.58844,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q33,Peak,44275.992,3.0340497,2.8723948,0.5101752,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q34,Off-Peak,70686.95,2.6870885,1.3414805,0.6649575,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q34,Peak,35842.13,1.891218,0.8237289,0.74206364,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q35,Off-Peak,31967.19,4.2362204,0.024307543,0.7234108,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q35,Peak,25965.133,3.9553595,0.7271316,0.6724361,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q36,Off-Peak,55419.027,1.9034506,0.5329539,0.80061716,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q36,Peak,41742.996,2.8681633,0.7817453,0.7427261,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q37,Off-Peak,62820.793,1.6913017,0.38591313,0.7792719,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q37,Peak,56462.625,1.654562,0.13848288,0.77399236,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q38,Off-Peak,72596.91,3.7716067,0.9745156,0.68725646,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q38,Peak,65282.33,3.4840026,1.1181433,0.64960045,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q39,Off-Peak,46528.82,3.7491944,1.7482088,0.58193517,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q39,Peak,42989.777,3.9578233,1.5861609,0.55922705,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q4,Off-Peak,84055.63,1.5298629,0.6203981,0.7816888,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q4,Peak,63939.35,1.6238891,0.7244929,0.7677325,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q40,Off-Peak,47769.562,2.7510288,1.9820262,0.63020396,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q40,Peak,35043.758,2.8975255,3.0235105,0.52649313,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q41,Off-Peak,72891.32,6.5930686,1.4813706,0.5821534,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q41,Peak,63488.96,5.0086083,1.2697405,0.5625753,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q42,Off-Peak,9149.092,2.5553443,-0.9336696,0.87829083,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q42,Peak,9330.907,2.4647129,-0.5930763,0.82648367,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q43,Off-Peak,133844.86,1.543701,0.2578291,0.79762936,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q43,Peak,97047.984,1.7019821,0.089866124,0.81003165,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q44+,Off-Peak,159414.62,2.346245,-0.59374595,0.7315755,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q44+,Off-Peak,615.0182,0.18113649,0.30065086,0.8865879,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q44+,Peak,275.7464,1.1718265,2.1589196,0.73669463,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q44+,Peak,107352.05,2.0614207,-0.4539412,0.73498774,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q46,Off-Peak,161291.61,1.0753934,-0.47963795,0.8767254,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q46,Peak,136371.75,1.2095795,-0.61196643,0.89629173,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q47,Off-Peak,75188.29,3.3872104,1.0008078,0.6593285,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q47,Peak,61565.28,2.8324075,0.99365413,0.6473296,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q48,Off-Peak,26633.486,1.7051284,0.65015125,0.8150863,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q48,Peak,14310.486,2.4341376,0.99933976,0.6986826,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q49,Off-Peak,75966.94,2.8707337,1.2720845,0.6584453,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q49,Peak,65033.82,2.9766002,1.92662,0.58822244,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q5,Off-Peak,119649.26,1.8585517,0.2541002,0.7708724,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q5,Peak,84768.734,1.7117981,-0.16132076,0.802598,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q50,Off-Peak,56204.566,2.7875109,-0.40865245,0.7986135,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q50,Peak,36550.297,2.0682147,-0.99022883,0.80813783,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q52+,Off-Peak,69326.69,2.854479,0.3666709,0.6717725,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q52+,Peak,49551.1,2.0872896,0.8554698,0.66291255,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q53+,Off-Peak,175278.77,1.7222522,1.2871251,0.68334955,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q53+,Peak,118514.55,1.4434965,1.5610156,0.67655957,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q54,Off-Peak,116410.39,3.7004158,-0.3515975,0.67349535,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q54,Peak,81711.29,4.816279,-0.32639027,0.62457305,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q55,Off-Peak,67821.57,2.6111848,0.10925505,0.7132655,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q55,Peak,50087.656,2.7131956,0.13794516,0.6895331,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q56,Off-Peak,86312.98,3.9951453,0.107914,0.65362924,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q56,Peak,50294.418,4.646064,0.228417,0.6099924,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q58,Off-Peak,279535.62,3.2685745,0.86757267,0.64870954,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q58,Peak,200319.84,3.995357,1.3981338,0.589522,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q59,Off-Peak,65022.098,3.999075,0.5343253,0.655582,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q59,Peak,55264.332,3.179895,0.40720612,0.66296256,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q6,Off-Peak,125998.01,2.3372252,0.5384616,0.7226637,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q6,Peak,96445.84,3.3972952,1.216239,0.6220795,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q60,Off-Peak,132058.28,2.3036547,0.22375685,0.720746,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q60,Peak,67737.48,2.6587214,0.14316511,0.70436364,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q64,Off-Peak,75214.32,3.0019171,0.38670012,0.70170516,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q64,Peak,65833.445,1.5426288,-0.17563921,0.83127767,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q65,Off-Peak,208683.14,3.3976154,1.0250211,0.63707197,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q65,Peak,141404.97,3.6911137,0.28169563,0.6745346,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q66,Off-Peak,140204.48,2.8088164,-0.13773455,0.72394246,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q66,Peak,113098.03,2.6847386,0.33353344,0.7064529,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q67,Off-Peak,21154.975,3.0658813,0.5258638,0.7536848,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q67,Peak,18908.875,3.5938005,0.16308853,0.6761309,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q69,Off-Peak,86401.87,2.660395,0.3229878,0.7085523,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q69,Peak,79690.44,2.4165716,0.44131655,0.7117355,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q7,Off-Peak,55829.773,3.3071208,1.231083,0.6474114,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q7,Peak,43069.176,2.8128686,2.2673922,0.58138055,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q70+,Off-Peak,33148.793,0.8988394,-1.9019493,0.847217,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q70+,Peak,12161.937,1.0300714,-2.0641682,0.8183895,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q72,Off-Peak,67583.945,3.038191,1.254126,0.6814787,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q72,Peak,49491.754,3.0290153,1.7848179,0.61414987,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q76,Off-Peak,58322.12,2.807228,-0.32517934,0.7679237,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q76,Peak,42108.016,1.8321606,-0.48425204,0.81137246,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q77,Off-Peak,71849.18,2.115413,0.122545995,0.7721828,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q77,Peak,57925.04,1.8827082,-0.37432674,0.7810669,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q8,Off-Peak,115626.914,3.20153,1.3050495,0.6361287,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q8,Peak,78042.914,3.2038364,1.1515375,0.6305683,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q83,Off-Peak,83596.66,1.8163999,0.24949566,0.78500444,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q83,Peak,57955.54,2.2896025,-0.22394425,0.79893464,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q84,Off-Peak,41507.723,1.7179353,-0.15361857,0.8313875,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q84,Peak,33443.926,1.4244269,-0.76523644,0.8410719,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q85,Off-Peak,104164.98,2.1705863,0.5487764,0.7387876,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q85,Peak,79372.42,2.1181715,0.7549934,0.7211737,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q88,Off-Peak,114314.734,1.8139925,1.1219829,0.7171404,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q88,Peak,83283.2,1.5057952,0.09148794,0.8059284,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q9,Off-Peak,48378.176,2.3078926,0.8719312,0.7247755,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,Q9,Peak,33936.855,2.29067,0.95467544,0.69672,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM1,Off-Peak,800.0217,1.8630357,4.523085,0.54838526,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM1,Peak,2306.3582,1.5163345,4.0470757,0.5735718,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM10,Off-Peak,738.75653,5.863145,0.6013036,0.67273873,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM10,Peak,1510.5659,7.7877674,0.7938527,0.56720334,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM11,Off-Peak,1580.4817,13.80439,-4.4594398,0.58541703,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM11,Peak,4454.9478,14.273688,-3.1019766,0.48274612,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM12,Off-Peak,771.23193,6.7692885,3.4273074,0.53022325,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM12,Peak,2061.1555,7.5826235,6.124551,0.382512,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM15,Off-Peak,8200.464,4.120889,-0.94470584,0.70691997,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM15,Peak,10662.359,2.221053,1.6448234,0.58738166,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM16,Off-Peak,2031.0684,3.434396,-4.882018,0.71617776,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM16,Peak,2910.466,2.702177,0.49488857,0.60154414,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM17,Off-Peak,2103.894,3.992461,-3.3975146,0.6644081,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM17,Peak,2980.1384,4.789786,2.7580647,0.4925832,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM18,Off-Peak,616.62476,4.563976,1.4297578,0.5690999,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM18,Peak,1655.0906,1.9524766,5.0543084,0.4886093,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM2,Off-Peak,6954.167,8.751166,0.6932386,0.55654037,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM2,Peak,5851.0645,4.7892303,-2.5061126,0.6529346,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM20,Off-Peak,4818.8657,7.875071,0.4381986,0.62242043,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM20,Peak,7187.0996,3.7659109,-4.533431,0.71060646,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM21,Off-Peak,1365.7147,3.5587316,0.48572135,0.75079936,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM21,Peak,1846.5234,7.1949162,-0.56554914,0.57371527,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM24,Off-Peak,1261.0,0.42697597,-4.3276234,0.87787473,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM24,Peak,3015.3472,2.369954,0.12243903,0.64359796,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM25,Off-Peak,998.334,8.959351,-8.624457,0.6991653,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM25,Peak,1453.022,6.4561305,-1.678885,0.5411816,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM3,Off-Peak,378.1109,1.4761404,1.9403179,0.7464046,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM3,Peak,850.8794,2.4510474,2.1562824,0.55609787,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM31,Off-Peak,29.233398,2.7925901,-1.223299,0.81578946,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM31,Peak,1461.0557,2.5747046,4.55261,0.51833415,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM32,Off-Peak,753.3818,6.314406,1.1998833,0.5917536,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM32,Peak,2551.8433,4.871328,-2.5388594,0.6710578,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM34,Off-Peak,2085.6855,1.6960777,-0.6101214,0.71136457,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM34,Peak,2844.051,2.2121782,-3.1361928,0.76781595,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM35,Off-Peak,1443.4296,2.99562,1.3564446,0.70070004,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM35,Peak,3340.0847,3.5725918,5.317323,0.4483565,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM36,Off-Peak,259.1817,1.7618171,-3.4116452,0.81117994,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM36,Peak,1335.7272,3.1988668,2.3808825,0.5344948,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM4,Off-Peak,3227.0537,11.439495,0.51913154,0.67319435,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM4,Peak,2993.9812,6.645649,-0.85956085,0.64129984,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM40,Off-Peak,343.3887,3.2897666,-1.0411099,0.8221031,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM40,Peak,1351.25,7.039253,0.451573,0.6104963,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM42,Off-Peak,274.921,0.023261739,2.4617448,0.7323951,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM42,Peak,2007.7716,7.37561,4.09964,0.46268854,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM44,Off-Peak,345.9494,3.6897566,-1.0730543,0.78405654,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM44,Peak,1342.9299,6.655365,-4.906001,0.70204103,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM5,Off-Peak,8576.792,8.627536,3.5052743,0.45526978,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM5,Peak,8320.194,2.8757114,6.228133,0.43455195,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM6,Off-Peak,4129.737,11.264295,5.9001784,0.4275563,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM6,Peak,4164.919,6.3042254,6.503998,0.3839357,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM7,Off-Peak,2872.321,9.21078,-2.5303218,0.63239557,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM7,Peak,4727.9844,7.3946214,-2.7140305,0.5787265,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM8,Off-Peak,1724.675,6.8460298,-5.091146,0.6695611,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,QM8,Peak,3956.4106,5.7759757,1.198996,0.50015366,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,X63,Off-Peak,3516.021,1.2482212,1.3241541,0.6437549,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,X63,Peak,4586.323,2.5483394,-0.2262534,0.63790506,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,X64,Off-Peak,1639.504,7.353081,-4.0368166,0.7445672,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,X64,Peak,2680.692,3.58246,-4.495,0.7373697,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,X68,Off-Peak,1924.6525,2.6759264,-1.3871577,0.78527164,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
1,X68,Peak,3626.79,3.1511674,-5.7040753,0.77911615,2022-01-01,2022,2022-01,bus_metrics,monthly,bus
